Protein stable ID	Gene name
ENSP00000430784	POLB
	POLB
	POLB
	POLB
ENSP00000429436	POLB
ENSP00000427799	POLB
ENSP00000428578	POLB
ENSP00000429597	POLB
	POLB
ENSP00000430478	POLB
	POLB
ENSP00000428144	POLB
ENSP00000430831	POLB
	POLB
ENSP00000222224	LENG1
	SBF2-AS1
	SBF2-AS1
	SBF2-AS1
	SBF2-AS1
	SBF2-AS1
	SBF2-AS1
	SBF2-AS1
ENSP00000405340	RNF39
ENSP00000387930	RNF39
ENSP00000239165	HOXB7
	HOXB7
	HOXB7
	ACTBP7
	PIN4P1
	AC011363.1
	AL133499.1
	RPL7P23
ENSP00000451945	NKX1-2
	AL359837.1
ENSP00000370526	ARSE
ENSP00000406528	ARSE
	ARSE
	ARSE
ENSP00000441417	ARSE
ENSP00000438198	ARSE
ENSP00000483358	LYZL6
ENSP00000488304	LYZL6
ENSP00000487953	LYZL6
ENSP00000477540	GSTT2
ENSP00000358554	BCAS2
	BCAS2
	AC078845.1
	AC078845.1
	AC078845.1
	AC078845.1
ENSP00000312237	ZMYND8
ENSP00000354166	ZMYND8
ENSP00000392964	ZMYND8
ENSP00000418495	ZMYND8
ENSP00000262975	ZMYND8
ENSP00000420095	ZMYND8
ENSP00000335537	ZMYND8
ENSP00000443086	ZMYND8
ENSP00000418210	ZMYND8
ENSP00000479806	ZMYND8
	ZMYND8
ENSP00000413727	ZMYND8
ENSP00000394379	ZMYND8
ENSP00000393806	ZMYND8
ENSP00000396725	ZMYND8
ENSP00000348246	ZMYND8
ENSP00000379577	ZMYND8
ENSP00000479197	ZMYND8
ENSP00000482048	ZMYND8
ENSP00000361093	ZMYND8
ENSP00000439800	ZMYND8
ENSP00000335560	ARHGEF25
ENSP00000286494	ARHGEF25
	ARHGEF25
	ARHGEF25
	ARHGEF25
	ARHGEF25
	ARHGEF25
ENSP00000484303	ARHGEF25
ENSP00000449144	NDUFA12
	NDUFA12
	NDUFA12
ENSP00000448846	NDUFA12
	NDUFA12
ENSP00000450096	NDUFA12
ENSP00000330737	NDUFA12
ENSP00000450130	NDUFA12
ENSP00000448545	NDUFA12
ENSP00000478509	KIR2DS2
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	DAB1-AS1
	KIR3DP1
ENSP00000360483	NDC1
	NDC1
	PKMP1
	EIF2S2P5
ENSP00000315654	KCNG2
	KCNG2
	PDZK1IP1
ENSP00000294338	PDZK1IP1
	PDZK1IP1
ENSP00000360952	PDZK1IP1
ENSP00000381098	GRIP1
ENSP00000439053	GRIP1
ENSP00000443006	GRIP1
ENSP00000446047	GRIP1
	GRIP1
ENSP00000446024	GRIP1
ENSP00000446011	GRIP1
	GRIP1
	GRIP1
ENSP00000443860	GRIP1
ENSP00000440918	GRIP1
ENSP00000439124	GRIP1
ENSP00000438500	GRIP1
ENSP00000443392	GRIP1
ENSP00000438921	GRIP1
ENSP00000446067	GRIP1
ENSP00000495444	GRIP1
	GRIP1
ENSP00000352780	GRIP1
	AL354719.1
	RPS2P2
ENSP00000424694	PHF3
ENSP00000425227	PHF3
ENSP00000425338	PHF3
ENSP00000424078	PHF3
ENSP00000262043	PHF3
ENSP00000424994	PHF3
ENSP00000422841	PHF3
ENSP00000424197	PHF3
	PHF3
ENSP00000421417	PHF3
	PHF3
ENSP00000377048	PHF3
	OR4R3P
	BX276092.6
	PPP1R37
	PPP1R37
ENSP00000221462	PPP1R37
ENSP00000445252	PPP1R37
	PPP1R37
	PPP1R37
	PPP1R37
	PPP1R37
	PPP1R37
ENSP00000273258	ARL6IP5
ENSP00000419374	ARL6IP5
ENSP00000420138	ARL6IP5
	ARL6IP5
ENSP00000419021	ARL6IP5
	AHNAK2
ENSP00000450998	AHNAK2
ENSP00000353114	AHNAK2
	AHNAK2
	BX546450.2
	BIN2P1
ENSP00000354458	C8A
ENSP00000341785	ADIPOR1
	ADIPOR1
ENSP00000402178	ADIPOR1
ENSP00000392946	ADIPOR1
ENSP00000356223	ADIPOR1
ENSP00000356231	RABIF
	PRICKLE2-AS1
	PRICKLE2-AS1
ENSP00000383438	MRPS18B
	MRPS18B
ENSP00000383437	MRPS18B
	MRPS18B
	MRPS18B
	BX276092.7
	BX276092.7
	BX276092.7
ENSP00000261233	IRAK3
ENSP00000441321	IRAK3
ENSP00000409852	IRAK3
	AC135977.1
ENSP00000329467	AC135068.1
ENSP00000461804	CES5A
ENSP00000428864	CES5A
ENSP00000324271	CES5A
ENSP00000428571	CES5A
ENSP00000290567	CES5A
ENSP00000428887	CES5A
ENSP00000487767	CES5A
	CES5A
ENSP00000439810	CES5A
	AL583810.3
	KRTAP9-10P
	AC010547.2
ENSP00000451062	CALM1
ENSP00000349467	CALM1
ENSP00000403491	CALM1
	CALM1
	CALM1
	CALM1
	CALM1
ENSP00000451646	CALM1
ENSP00000450829	CALM1
	CALM1
ENSP00000442853	CALM1
	CALM1
ENSP00000450425	CALM1
	CALM1
	CALM1
ENSP00000486402	CALM1
	OR52L2P
ENSP00000345972	FYB2
	FYB2
	FYB2
	FYB2
	FYB2
	CYP4A22-AS1
	AL451127.1
	IGKV2-10
ENSP00000419211	IGKV1-8
	AC116913.1
	PRR13P5
ENSP00000456286	KLRC4-KLRK1
ENSP00000455951	KLRC4-KLRK1
ENSP00000457500	KLRC4-KLRK1
ENSP00000467316	KLRC4-KLRK1
ENSP00000467228	KLRC4-KLRK1
ENSP00000468432	KLRC4-KLRK1
ENSP00000467152	KLRC4-KLRK1
ENSP00000468074	KLRC4-KLRK1
ENSP00000465254	KLRC4-KLRK1
ENSP00000467880	KLRC4-KLRK1
	KLRC4-KLRK1
ENSP00000465434	KLRC4-KLRK1
ENSP00000466326	KLRC4-KLRK1
ENSP00000356540	STX11
	MRPL42P3
ENSP00000356541	SF3B5
	AC078778.1
ENSP00000498023	AL133410.3
	AC119428.3
	LINC01771
	AC215522.2
	AC215522.2
	AC215522.2
	RPS27P22
	AC087235.1
	C6orf201
	C6orf201
	C6orf201
	C6orf201
	C6orf201
	C6orf201
	C6orf201
	C6orf201
ENSP00000420610	C6orf201
ENSP00000426691	GOLGA8K
	GOLGA8K
ENSP00000341679	NADK
ENSP00000344340	NADK
ENSP00000367890	NADK
ENSP00000339727	NADK
ENSP00000464137	NADK
ENSP00000462589	NADK
	NADK
	NADK
	NADK
ENSP00000462999	NADK
	NADK
ENSP00000464096	NADK
	NADK
	NADK
	NADK
	NADK
	NADK
ENSP00000364673	SUN5
ENSP00000348496	SUN5
ENSP00000400089	SUN5
ENSP00000364669	SUN5
	AC087685.1
	AC004233.3
	AL078605.2
	AL158801.3
ENSP00000313159	FBXO34
	FBXO34
	FBXO34
	FBXO34
ENSP00000450877	FBXO34
ENSP00000394117	FBXO34
	AL158801.1
	GRAMD4P6
ENSP00000416061	AIF1
	AIF1
ENSP00000400538	AIF1
	AIF1
	AIF1
ENSP00000413709	AIF1
	AC002116.2
ENSP00000361811	TP53TG5
	TP53TG5
	TP53TG5
	TP53TG5
	HDAC11-AS1
	NDUFB4P10
	GU182351.2
ENSP00000219251	ACD
ENSP00000473313	ACD
ENSP00000478084	ACD
ENSP00000377496	ACD
	ACD
	ACD
ENSP00000473679	ACD
	ACD
ENSP00000473595	ACD
	ACD
	ACD
	ACD
	ACD
	ACD
ENSP00000483117	ACD
ENSP00000497937	ACD
ENSP00000432692	UQCC3
ENSP00000367189	UQCC3
ENSP00000392189	KRTAP9-3
ENSP00000366950	KRTAP9-2
	AC083801.2
	LINC02031
	AC084211.1
ENSP00000229633	HINT3
ENSP00000301011	ZC3H18
ENSP00000416951	ZC3H18
ENSP00000455260	ZC3H18
ENSP00000455083	ZC3H18
	ZC3H18
	ZC3H18
ENSP00000456334	ZC3H18
	ZC3H18
	ZC3H18
ENSP00000456241	ZC3H18
	ZC3H18
	ZC3H18
	AL031673.1
	AC100770.1
ENSP00000365233	TPP2
ENSP00000365220	TPP2
	TPP2
	TPP2
	TPP2
	TPP2
	TPP2
	TPP2
ENSP00000408792	SP8
ENSP00000354482	SP8
ENSP00000483588	SP8
	AC006133.1
	AC007952.4
ENSP00000262219	ANXA13
ENSP00000390809	ANXA13
ENSP00000429358	ANXA13
	ANXA13
	ANXA13
	ANXA13
	CACNG7
ENSP00000375647	CACNG7
ENSP00000222212	CACNG7
ENSP00000375646	CACNG7
	AC007952.7
	AL356133.1
	SNORD3B-1
	SNORD3B-1
	SNORD3B-1
ENSP00000295522	CLDN1
	CLDN1
	AL451137.1
	AC018926.1
	AC096564.2
ENSP00000369674	BCL7C
ENSP00000461177	BCL7C
	BCL7C
ENSP00000459007	BCL7C
ENSP00000215115	BCL7C
	AC133565.1
	AC024067.1
	AL953862.2
	RBMY2DP
	RBMY2DP
	XACT
	XACT
	PEX5L-AS1
ENSP00000447168	PPHLN1
ENSP00000378947	PPHLN1
ENSP00000338510	PPHLN1
ENSP00000351066	PPHLN1
	PPHLN1
ENSP00000450346	PPHLN1
ENSP00000448645	PPHLN1
ENSP00000378935	PPHLN1
ENSP00000256678	PPHLN1
ENSP00000390681	PPHLN1
ENSP00000449331	PPHLN1
	PPHLN1
ENSP00000322048	PPHLN1
	PPHLN1
ENSP00000393965	PPHLN1
	PPHLN1
ENSP00000450274	PPHLN1
ENSP00000449772	PPHLN1
ENSP00000449031	PPHLN1
	PPHLN1
	PPHLN1
	PPHLN1
	PPHLN1
ENSP00000477681	PPHLN1
ENSP00000479913	PPHLN1
ENSP00000478872	PPHLN1
ENSP00000293261	TMEM143
ENSP00000366649	TMEM143
ENSP00000397038	TMEM143
	TMEM143
	TMEM143
ENSP00000471875	TMEM143
	TMEM143
	TMEM143
ENSP00000472952	TMEM143
ENSP00000471640	TMEM143
ENSP00000470195	TMEM143
	TMEM143
	TMEM143
	AC022306.3
	GUCY1B2
	GUCY1B2
	GUCY1B2
	GUCY1B2
	GUCY1B2
	GUCY1B2
ENSP00000373948	CFAP69
	CFAP69
ENSP00000411143	CFAP69
ENSP00000411234	CFAP69
ENSP00000419549	CFAP69
	CFAP69
ENSP00000392365	CFAP69
ENSP00000393339	CFAP69
	CFAP69
ENSP00000391571	CFAP69
	CFAP69
ENSP00000415818	CFAP69
ENSP00000414772	CFAP69
	DUX4L2
ENSP00000360968	CYP4X1
	CYP4X1
	ZC2HC1B
ENSP00000237275	ZC2HC1B
ENSP00000307958	IQCF1
ENSP00000317715	IQCF1
	IQCF4
	IQCF4
	IQCF4
	IQCF4
	IQCF4
ENSP00000364721	MAPRE1
	AP003532.1
	AC011473.1
ENSP00000413470	ITGA6
ENSP00000386614	ITGA6
ENSP00000264107	ITGA6
ENSP00000406694	ITGA6
ENSP00000394169	ITGA6
ENSP00000386896	ITGA6
	ITGA6
ENSP00000388435	ITGA6
	ITGA6
	ITGA6
	ITGA6
	HCG4P8
	LINC01619
	LINC01619
	LINC01619
	LINC01619
	LINC01619
	LINC01619
	LINC01619
	LINC01619
	LINC01619
	LINC01619
	AC068472.1
	THAP12P4
	RPL21P106
ENSP00000482674	HIST1H2BB
	CES1P1
	CES1P1
	CES1P1
	CES1P1
ENSP00000262150	CDH19
ENSP00000463085	CDH19
ENSP00000439593	CDH19
ENSP00000401998	CDH19
ENSP00000464477	CDH19
ENSP00000347906	PRMT2
ENSP00000380760	PRMT2
ENSP00000291705	PRMT2
ENSP00000380759	PRMT2
ENSP00000335490	PRMT2
ENSP00000380752	PRMT2
ENSP00000397266	PRMT2
	PRMT2
	PRMT2
ENSP00000406127	PRMT2
	PRMT2
	PRMT2
	PRMT2
ENSP00000411984	PRMT2
ENSP00000407463	PRMT2
ENSP00000482158	PRMT2
	DYNLL1P1
	AC037459.4
ENSP00000363689	ID3
	ID3
	ID3
	AC231657.1
ENSP00000481198	MAGIX
	MAGIX
ENSP00000479878	MAGIX
ENSP00000479023	MAGIX
ENSP00000484729	MAGIX
ENSP00000471299	MAGIX
ENSP00000484294	MAGIX
	MAGIX
ENSP00000400147	MAGIX
ENSP00000287008	PCDH1
ENSP00000424667	PCDH1
ENSP00000378043	PCDH1
	PCDH1
ENSP00000424204	PCDH1
	PCDH1
ENSP00000424004	PCDH1
ENSP00000424163	PCDH1
	AC023310.2
	RBM3
	RBM3
	RBM3
	RBM3
	RBM3
	RBM3
ENSP00000365950	RBM3
	RBM3
ENSP00000365946	RBM3
	RBM3
ENSP00000346473	RBM3
	FGF14-IT1
	FGF14-IT1
	AC008440.2
ENSP00000327255	PPM1A
ENSP00000437200	PPM1A
ENSP00000436445	PPM1A
ENSP00000378514	PPM1A
ENSP00000314850	PPM1A
ENSP00000431453	PPM1A
ENSP00000435398	PPM1A
ENSP00000435575	PPM1A
ENSP00000263408	C9
	C9
	C9
	C9
	AC002486.2
	UBDP1
ENSP00000358644	FAM19A3
ENSP00000355042	FAM19A3
	FOXN3-AS1
ENSP00000333869	SPATC1L
ENSP00000291672	SPATC1L
	TNNT2
	TNNT2
ENSP00000356287	TNNT2
ENSP00000356291	TNNT2
	TNNT2
ENSP00000356289	TNNT2
ENSP00000422031	TNNT2
ENSP00000414036	TNNT2
	TNNT2
	TNNT2
	TNNT2
ENSP00000402238	TNNT2
	TNNT2
ENSP00000395163	TNNT2
ENSP00000408731	TNNT2
	TNNT2
	TNNT2
	TNNT2
	TNNT2
ENSP00000356286	TNNT2
ENSP00000353535	TNNT2
ENSP00000236918	TNNT2
ENSP00000404134	TNNT2
ENSP00000387874	TNNT2
ENSP00000356284	TNNT2
ENSP00000326630	ZFPM1
	ZFPM1
ENSP00000482796	ZFPM1
ENSP00000484216	ZFPM1
ENSP00000480412	ZFPM1
	AC116552.1
	MFSD5
ENSP00000449354	MFSD5
ENSP00000332624	MFSD5
	MFSD5
ENSP00000442688	MFSD5
	AC096713.1
	AC099677.3
	AC025034.2
ENSP00000483356	RIBC2
	RIBC2
	RIBC2
	LINC02175
ENSP00000422687	LAD1
ENSP00000375829	LAD1
ENSP00000356282	LAD1
	LAD1
	LAD1
ENSP00000488829	LAD1
ENSP00000487828	LAD1
ENSP00000487726	LAD1
	POC1B-AS1
ENSP00000262525	ZNF629
	HCG4B
	AC027369.1
	AC027369.1
	AC027369.1
	AC091965.5
	LINC00596
	AC097376.1
	AC097376.1
	AL603832.3
	AL603832.3
ENSP00000476252	AL603832.3
ENSP00000475703	AL603832.3
ENSP00000476038	AL603832.3
	STK19B
ENSP00000411004	XG
ENSP00000430005	XG
ENSP00000370566	XG
ENSP00000494087	XG
	XG
	XG
	TRIM51CP
ENSP00000393705	RMDN2
ENSP00000346549	RMDN2
ENSP00000399495	RMDN2
ENSP00000386004	RMDN2
ENSP00000385049	RMDN2
ENSP00000234195	RMDN2
ENSP00000416367	RMDN2
ENSP00000385529	RMDN2
	RMDN2
ENSP00000406331	RMDN2
	RMDN2
ENSP00000392977	RMDN2
	LNCSRLR
	AC027369.2
	GAPDHP40
	LINC01847
	LINC01847
	LINC01847
	AC008691.1
	AC008691.1
	AC008691.1
	AC008691.1
	AC008691.1
	AC008691.1
	AC008691.1
	AC008691.1
	AC008691.1
	AC008691.1
	AC008691.1
	BRD2
ENSP00000405050	BRD2
ENSP00000412885	BRD2
ENSP00000405634	BRD2
	BRD2
	BRD2
	BRD2
	BRD2
	BRD2
ENSP00000449380	BRD2
ENSP00000449609	BRD2
	CSTF1
ENSP00000387968	CSTF1
ENSP00000217109	CSTF1
ENSP00000405171	CSTF1
	CSTF1
ENSP00000409035	CSTF1
ENSP00000477958	CSTF1
ENSP00000479273	CSTF1
ENSP00000396688	C4A
ENSP00000420212	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	C4A
	ABHD1
ENSP00000410756	ABHD1
ENSP00000326491	ABHD1
ENSP00000390390	ABHD1
ENSP00000397522	ABHD1
	ABHD1
	ABHD1
ENSP00000481238	ABHD1
	AC020893.1
ENSP00000231228	IL12B
ENSP00000393776	FCHO2
ENSP00000426842	FCHO2
ENSP00000427296	FCHO2
ENSP00000287761	FCHO2
	FCHO2
	FCHO2
	FCHO2
	RBM8A
ENSP00000488887	RBM8A
ENSP00000487764	RBM8A
ENSP00000463058	RBM8A
ENSP00000488265	RBM8A
ENSP00000358313	RBM8A
	RBM8A
	RBM8A
	RBM8A
	AC055855.2
	AC055855.1
ENSP00000321583	DIS3L
ENSP00000435792	DIS3L
ENSP00000433504	DIS3L
	DIS3L
ENSP00000321711	DIS3L
	DIS3L
ENSP00000432125	DIS3L
ENSP00000436583	DIS3L
	DIS3L
ENSP00000436573	DIS3L
ENSP00000432407	DIS3L
	DIS3L
	DIS3L
	DIS3L
ENSP00000261937	FLT4
	FLT4
	FLT4
ENSP00000377016	FLT4
ENSP00000426057	FLT4
	FLT4
	FLT4
ENSP00000421535	FLT4
	FLT4
	FLT4
	FLT4
ENSP00000481134	FLT4
ENSP00000490697	AC021072.1
ENSP00000474405	PPM1J
ENSP00000308926	PPM1J
ENSP00000475711	PPM1J
ENSP00000474145	PPM1J
	PPM1J
	LINC01845
ENSP00000493019	ADRA1B
	ADRA1B
ENSP00000306662	ADRA1B
	PREB
ENSP00000260643	PREB
ENSP00000416103	PREB
ENSP00000384032	PREB
ENSP00000397036	PREB
ENSP00000407036	PREB
ENSP00000391894	PREB
	PREB
	PREB
	AC008703.1
	AL356473.1
	AC009487.3
ENSP00000311219	TRIM59
ENSP00000417081	TRIM59
ENSP00000420520	TRIM59
ENSP00000418856	TRIM59
ENSP00000418699	TRIM59
ENSP00000417605	TRIM59
ENSP00000420451	TRIM59
ENSP00000444313	TRIM59
	AL136116.3
	AC009487.4
	AL031320.1
ENSP00000385099	ZNF792
ENSP00000474130	ZNF792
	AC009487.2
	SLC4A10
	SLC4A10
	SLC4A10
ENSP00000395797	SLC4A10
	SLC4A10
	SLC4A10
ENSP00000272716	SLC4A10
ENSP00000393066	SLC4A10
	SLC4A10
ENSP00000389180	SLC4A10
ENSP00000404486	SLC4A10
ENSP00000364664	SLC4A10
	TUBB8P2
ENSP00000475651	ADAT2
ENSP00000237283	ADAT2
	ADAT2
	LINC02060
	LINC02060
	AC068657.1
ENSP00000429225	TTC1
ENSP00000231238	TTC1
	TTC1
	TTC1
ENSP00000428613	TTC1
ENSP00000426354	TMEM161B
ENSP00000421805	TMEM161B
ENSP00000423380	TMEM161B
ENSP00000296595	TMEM161B
ENSP00000421733	TMEM161B
ENSP00000425991	TMEM161B
ENSP00000421498	TMEM161B
	TMEM161B
ENSP00000427312	TMEM161B
ENSP00000424200	TMEM161B
	TMEM161B
	TMEM161B
	TMEM161B
	TMEM161B
	TMEM161B
ENSP00000360569	SCP2
ENSP00000435194	SCP2
ENSP00000434132	SCP2
ENSP00000360564	SCP2
ENSP00000384569	SCP2
ENSP00000360568	SCP2
	SCP2
ENSP00000431279	SCP2
	SCP2
ENSP00000406636	SCP2
ENSP00000437317	SCP2
ENSP00000432645	SCP2
ENSP00000436581	SCP2
ENSP00000396413	SCP2
ENSP00000435783	SCP2
ENSP00000386214	SCP2
ENSP00000491562	SCP2
ENSP00000433477	TGFBR3
ENSP00000359426	TGFBR3
ENSP00000436127	TGFBR3
ENSP00000434994	TGFBR3
ENSP00000432638	TGFBR3
	TGFBR3
	TGFBR3
	TGFBR3
ENSP00000395975	TGFBR3
	TGFBR3
ENSP00000212355	TGFBR3
ENSP00000475189	ANKRD34A
ENSP00000478172	ANKRD34A
ENSP00000484224	ANKRD34A
	B3GAT3P1
ENSP00000313324	C3orf80
ENSP00000491138	C3orf80
	FO082796.1
ENSP00000417052	EBP
	EBP
	EBP
ENSP00000390031	EBP
ENSP00000405832	EBP
	EBP
ENSP00000421826	ARAP3
ENSP00000239440	ARAP3
	ARAP3
ENSP00000421468	ARAP3
ENSP00000421148	ARAP3
	ARAP3
ENSP00000486980	ARAP3
ENSP00000312778	IFT80
ENSP00000418196	IFT80
ENSP00000420646	IFT80
	IFT80
	IFT80
	IFT80
ENSP00000417552	IFT80
ENSP00000420401	IFT80
	IFT80
	IFT80
ENSP00000420260	IFT80
ENSP00000418602	IFT80
	IFT80
ENSP00000419458	IFT80
ENSP00000420001	IFT80
ENSP00000417057	IFT80
ENSP00000417861	IFT80
ENSP00000420758	IFT80
	IFT80
ENSP00000418497	IFT80
	IFT80
ENSP00000418455	IFT80
	IFT80
ENSP00000419468	IFT80
	IFT80
	IFT80
	IFT80
ENSP00000462521	TXNIP
	TXNIP
	TXNIP
ENSP00000396322	TXNIP
ENSP00000358719	ME1
ENSP00000428636	PWWP2A
ENSP00000390462	PWWP2A
ENSP00000430696	PWWP2A
ENSP00000428143	PWWP2A
ENSP00000305151	PWWP2A
ENSP00000430703	PWWP2A
ENSP00000415206	C6orf48
ENSP00000388587	C6orf48
ENSP00000395285	C6orf48
ENSP00000408391	C6orf48
ENSP00000405706	C6orf48
ENSP00000408280	C6orf48
ENSP00000388964	C6orf48
ENSP00000414926	C6orf48
ENSP00000387656	C6orf48
ENSP00000449901	C6orf48
ENSP00000497050	TRIM51GP
ENSP00000497716	TRIM51GP
	AL160237.3
	AC097376.2
	AC097376.2
	AC097376.2
	AC097376.2
	AC097376.2
ENSP00000345236	RHOC
ENSP00000358656	RHOC
ENSP00000285735	RHOC
ENSP00000431392	RHOC
ENSP00000358652	RHOC
ENSP00000358651	RHOC
ENSP00000358650	RHOC
	RHOC
ENSP00000434310	RHOC
ENSP00000358646	RHOC
ENSP00000390823	RHOC
ENSP00000436240	RHOC
ENSP00000399424	RHOC
ENSP00000432209	RHOC
ENSP00000434877	RHOC
ENSP00000395791	RHOC
	RHOC
	RHOC
ENSP00000358647	RHOC
	AL160237.2
	AL136419.2
	AC022973.3
	AC022973.4
	RPL3P2
ENSP00000381928	MGARP
	AL662833.1
	HLA-B
	HLA-B
ENSP00000392099	HLA-B
ENSP00000400842	HLA-B
	HLA-B
ENSP00000436637	HLA-B
	HLA-B
ENSP00000399675	HLA-B
ENSP00000491916	HLA-B
	AC020893.2
ENSP00000259939	RNF144B
	RNF144B
	HNRNPA1P74
ENSP00000326563	KDM3B
ENSP00000425186	KDM3B
	KDM3B
ENSP00000423012	KDM3B
	KDM3B
	KDM3B
	KDM3B
	KDM3B
ENSP00000439462	KDM3B
ENSP00000285879	MAGEC1
ENSP00000385500	MAGEC1
ENSP00000399041	IGFN1
	IGFN1
ENSP00000387975	IGFN1
	IGFN1
ENSP00000334714	IGFN1
ENSP00000295591	IGFN1
ENSP00000350036	SMC1B
ENSP00000385902	SMC1B
ENSP00000376406	INF2
ENSP00000381380	INF2
ENSP00000376410	INF2
ENSP00000252527	INF2
	INF2
	INF2
	INF2
	INF2
ENSP00000483829	INF2
	DMRT1
ENSP00000371711	DMRT1
ENSP00000454701	DMRT1
	AL023773.2
	AC012044.1
ENSP00000359380	SCD
ENSP00000266066	SFRP5
ENSP00000389383	STK11IP
	STK11IP
ENSP00000394192	STK11IP
	STK11IP
	STK11IP
	STK11IP
	STK11IP
	STK11IP
	STK11IP
ENSP00000469777	STK11IP
ENSP00000403923	STK11IP
	STK11IP
ENSP00000406371	STK11IP
	STK11IP
ENSP00000398013	AIF1
	AIF1
ENSP00000393114	AIF1
	AIF1
	AIF1
ENSP00000399901	AIF1
	AC015849.12
	AC015849.12
	MIR548A1HG
	MIR548A1HG
	AP005019.1
	AC106739.1
	STK19
ENSP00000418350	STK19
	STK19
ENSP00000364480	STK19
	STK19
ENSP00000364482	STK19
	STK19
	STK19
	STK19
ENSP00000418866	STK19
ENSP00000454870	STK19
	STK19
	STK19
	STK19
	STK19
	STK19
	STK19
	AC240565.2
	AP003065.1
	AL589647.1
	AC068633.1
	AC068633.1
ENSP00000455632	IL4R
ENSP00000379111	IL4R
ENSP00000457131	IL4R
ENSP00000454725	IL4R
ENSP00000454684	IL4R
ENSP00000441667	IL4R
ENSP00000455714	IL4R
ENSP00000456248	IL4R
ENSP00000456930	IL4R
	IL4R
	IL4R
	IL4R
ENSP00000456669	IL4R
ENSP00000461607	IL4R
ENSP00000461268	IL4R
	IL4R
	IL4R
ENSP00000170630	IL4R
ENSP00000486645	IL4R
	AL357052.1
ENSP00000483006	AC239799.1
	AL023773.1
	AC021148.1
	AC021148.1
	AC021148.1
	CU024913.1
	CU024913.1
	COPE
ENSP00000262812	COPE
ENSP00000343134	COPE
	COPE
ENSP00000469035	COPE
	COPE
ENSP00000345674	COPE
ENSP00000471034	COPE
	COPE
	COPE
	COPE
	AC240565.1
	LINC01756
	AC091932.1
ENSP00000341442	SNTN
ENSP00000420078	SNTN
ENSP00000419971	SNTN
	AC091932.3
	NOTCH2NLA
ENSP00000476330	NOTCH2NLA
ENSP00000464060	NOTCH2NLA
ENSP00000354929	NOTCH2NLA
ENSP00000313079	SHISA2
	AL671862.1
ENSP00000411442	FIS1
	FIS1
ENSP00000442056	FIS1
ENSP00000395964	FIS1
	FIS1
ENSP00000223136	FIS1
ENSP00000444771	FIS1
ENSP00000413500	FIS1
	FIS1
ENSP00000492260	LIAS
ENSP00000492540	LIAS
ENSP00000491591	LIAS
ENSP00000492833	LIAS
ENSP00000491001	LIAS
ENSP00000491086	LIAS
	LIAS
ENSP00000371270	LIAS
ENSP00000425580	LIAS
ENSP00000261434	LIAS
ENSP00000491899	LIAS
ENSP00000492038	LIAS
ENSP00000340676	LIAS
ENSP00000491681	LIAS
ENSP00000491477	LIAS
	LIAS
ENSP00000491831	LIAS
ENSP00000492482	LIAS
ENSP00000492203	LIAS
	LIAS
	LIAS
	LIAS
	AC092265.1
	AC106886.1
	AC106886.3
ENSP00000283646	RPIA
	AL645944.2
	AL645944.1
	LINC02199
	LINC02199
	LINC02199
	LINC00415
ENSP00000471646	SCGB1C2
	RPS3AP22
	LINC01648
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	TMEM161B-AS1
	AC091895.1
ENSP00000453588	RHCG
ENSP00000268122	RHCG
ENSP00000497611	RHCG
ENSP00000453496	RHCG
ENSP00000452899	RHCG
ENSP00000453716	RHCG
	RHCG
	RPSAP13
	AC103925.1
	UBTFL9
ENSP00000482950	DOC2B
	DOC2B
	DOC2B
	AGGF1P1
ENSP00000380333	ITIH5
ENSP00000485414	ITIH5
	ITIH5
	ITIH5
	ITIH5
	ITIH5
	ITIH5
ENSP00000419386	ITIH5
ENSP00000380332	ITIH5
	AC105424.1
	RPL39P
	LINC02377
	LINC02377
ENSP00000463957	NBPF10
ENSP00000479344	NBPF10
ENSP00000353462	CASS4
ENSP00000410027	CASS4
	CASS4
	AC231657.2
	AC004231.1
	OLMALINC
	OLMALINC
	OLMALINC
	OLMALINC
	OLMALINC
	OLMALINC
	AC080080.2
ENSP00000493894	CLIC5
	CLIC5
	CLIC5
ENSP00000496359	CLIC5
ENSP00000495186	CLIC5
ENSP00000185206	CLIC5
ENSP00000344165	CLIC5
	CLIC5
	CLIC5
	CLIC5
ENSP00000439195	CLIC5
	CLIC5
	CLIC5
ENSP00000347823	KRT39
ENSP00000464180	KRT39
	KRT39
ENSP00000356293	PKP1
ENSP00000295597	PKP1
	PKP1
	PKP1
ENSP00000263946	PKP1
